,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
198404,0.33,0.68,-1.39,-1.31,2.32,-0.14,-0.41,2.32,1.16,0.38,-2.14,-5.59,-1.37,3.16,1.12,2.13,-6.13,2.13,4,-0.48,2.18,-3.08,-0.05,0.18,-3.82,-0.77,0.8,-1.87,-1.16,0.08
198405,-2.05,-0.3,-0.76,-5.8,-2.96,-2,-6.22,-6.45,-6.81,-4.09,-9.1,-9.48,-7.31,-8.64,-6.11,-2.54,-5.18,-3.46,-5.05,-0.8,-3.5,-5.35,-5.26,-6.76,-4.81,-7.04,-5.07,-3.26,-7.39,-7.27
198406,6.71,0.52,6.72,-0.2,8.05,3.3,4.51,3.86,0.15,2.54,1.51,-1.5,-0.82,5.17,4,9.98,-9.76,-4.78,-2.16,0.45,12.28,7.04,1.37,5.98,2.5,6.3,7.62,7.41,2.29,4.86
198407,-1.04,-1.98,0.41,-1.92,-1.03,0.03,-5.25,-3.76,-2.3,-8.39,-2.29,-9.23,-5.19,-2.44,4.06,3.41,-15.61,-9.49,-7.44,-0.01,2.81,-6.2,-1.45,1.75,-2.67,-3.79,1.02,-1.9,-0.68,-1.73
198408,7.38,5.71,9.77,11.5,11.33,7.41,9.57,10.43,13.69,8.17,12.78,14.02,12.56,14.99,9.71,14.58,18.25,12.63,13.99,7.76,6.72,14.53,13.72,10.83,10.85,13.89,9.1,7.58,11.04,11.17
198409,2.85,0.41,3.96,-3.84,-1.56,-1.62,-0.87,-4.42,-3.03,-3.06,0.4,-3.38,-1.61,-5.92,2.36,-2.69,-1.42,0.14,2.26,4.82,2.9,-3.27,-3.75,-4.38,0.59,-0.19,0.31,-1.11,3.22,-1.67
198410,1.66,4.73,3.18,-2.42,-0.72,1.48,-1.19,1.65,-1.31,1.78,0.78,-1.84,-3.04,0.75,2.1,5.88,-7.8,-8.86,-4.44,3.34,-0.81,-2.11,-0.01,2.93,2.5,0.65,-1.22,0.31,1.19,0.56
198411,-0.22,0.43,1.62,-3.21,1,-0.82,-0.63,-0.08,-0.6,0.17,0.15,-1.2,-2.09,-4.29,-2.81,-5.55,-0.2,3.82,-1.06,3.06,-0.24,-4.43,-3.61,-0.83,-1.87,-1.89,-2.84,-4.21,0.34,-2.93
198412,2.58,1.88,1.7,1.31,4.9,2.83,0.13,2.74,0.6,2.64,1.54,2.2,1.05,4.52,4.52,4.3,-7.55,-4.64,-0.51,2.63,5.1,3.47,2.42,2.48,3.96,3.37,-0.1,2.45,4.5,3.2
198501,0.79,4.6,2.26,13.96,11.5,7.51,12.3,8.31,7.1,8.43,11.88,10.6,11.78,13.44,8.89,10.12,12.4,8.5,6.52,2.39,5.85,15.77,11.86,6.68,9.85,15.67,12.74,11.04,8.89,11.52
198502,6.1,1.32,9.81,2.81,1.96,0.68,1.77,3.59,2.2,3.14,0.01,-0.42,0.14,-1.11,-2.31,5.96,-2.62,-0.98,3.91,1.38,2.69,2.69,-1.74,0.38,2.61,0.18,2.36,4.06,2.17,3.16
198503,6.95,4.55,3.12,0.84,3.96,-3.01,0.66,3.07,-2.18,-3.7,-4.82,-3.34,-4.3,-5.36,-4.93,-4.11,8.31,-3.4,1.5,6.1,5.47,-3.63,-5.89,-2.12,-3.15,-0.78,-0.73,1.33,0.09,-1.46
198504,-1.81,1.68,-8.13,-0.7,0.41,-1.07,0.07,-1.76,0.78,-2.92,-2.03,-4.88,-3.33,-2.42,-4.3,-3.33,-2.8,-2.42,3.86,1.61,0.9,-2.42,-3.5,-0.16,-3.36,-0.54,0.35,0.61,2.54,-1.35
198505,11.64,8.38,0.08,5.97,7.21,4.68,9.61,9.45,7.8,3.67,6.6,1.59,3.4,7.03,7.47,8.83,-0.37,5.4,0.71,5.45,6.63,4.33,2.93,4.03,11.25,5.2,11.4,6.57,6.24,7.04
198506,3.28,3.85,2.72,6.97,2.15,2.58,1.1,2.29,1.33,3.64,1.73,-0.74,0.09,1.53,0.68,1.18,-2.02,-4.83,-0.72,3.63,4.09,1.85,-0.98,2.79,3.55,2.8,1.39,0.35,2.98,2.99
198507,-2.91,1.16,-5.22,-0.82,-3.45,2.54,1.81,-0.47,4.11,3.76,3,7.83,3.89,4.19,1.07,3.48,10.25,3.65,-0.63,-4.7,-4.55,1.82,4.6,3.83,3.8,0.26,-5.68,-0.35,-1.36,3.38
198508,2.71,2.07,-2.26,3.32,-1.81,-2.31,2.42,-0.82,-1.18,0.9,-2.38,-1.9,-2.52,0.35,-1.53,-0.11,-0.88,1.69,1.56,1.91,0.54,-1.85,-2.44,-1.47,-1.57,-1.03,-0.34,-1.89,-0.4,-0.42
198509,4.54,-0.89,-5.94,-3.2,-5.25,-3.08,-3.25,-3.92,-3.41,-0.86,-4.31,-4.49,-4.41,-3.32,-2.43,-8,-9.94,0.4,-1.31,-5.35,-4.18,-6.9,-4.53,-3.87,-6.75,-4.43,-4.24,-4.11,-4.45,-6.58
198510,3.99,5.5,-1.39,3.95,3.83,4.53,7.18,3.18,5.05,8.29,2.79,-4.37,1.93,4.68,1.64,-0.21,-2.47,2.07,5.99,6.32,4.08,4.2,2.92,2.91,2.12,4.01,8.27,2.67,7.67,2.75
198511,10.33,2.58,10.03,6.49,7.24,11.6,8.49,9.74,5.81,4.04,9.18,6.01,7.63,7.38,8.12,6.17,5.8,2.34,0.31,4.24,7.42,8.68,8.62,8.63,6.51,8.75,7.43,9.25,7.64,7.34
198512,2.67,12.43,9.83,4.77,6.83,6.03,2.05,3.52,6.67,7.57,4.96,2.74,3.72,3.12,5.5,2.96,-3.3,-2.97,-2.75,4.85,6.15,5.76,8.49,4.92,1.51,6.3,4.15,3.91,4.98,6.25
198601,1.57,-0.97,5.55,3.32,0,-0.94,4.92,1.06,1.81,3.11,1.9,2.73,2.07,0.23,4.8,-0.11,3.21,-2.51,-6.8,3.78,-3.97,0.25,-0.17,3.71,5.72,2.64,1.64,0.94,3.51,3.16
198602,9.35,7.34,12.21,9.31,12.96,10.71,9.62,6.13,12.05,10.18,12.55,5.3,8.71,8.74,10.86,10.6,-4.73,-2.69,0.83,6.57,7.4,7.9,4.8,9.6,7.04,9.03,7.18,9.61,8.66,9.57
198603,8.5,9.93,11.52,6.34,6.22,5.53,6.07,12.05,5.46,8.21,10.81,3.94,4.84,3.9,10.73,6.15,1.01,12.2,0.82,3.96,3.85,4.04,-0.17,4.83,3.23,7.23,9.08,6.71,5.86,5.67
198604,1.28,-2.9,3.65,6.67,-1.15,-1.63,-2.6,0.7,1.38,-1.75,-2.53,-5.46,-0.75,-0.85,-7.73,-4.68,-5.07,-4.97,0.83,-3.97,2.44,3.78,3.67,-1.93,-2.56,1.87,-0.65,4.62,-3.29,-1.58
198605,7.91,6.92,10.16,4.89,10.68,4.58,9.79,7.29,5.97,4.08,4.11,1.62,0.93,1.59,3.29,2.19,3.56,1.69,7.39,3.63,4.85,3.77,0.71,5.75,0.74,5.42,11.87,5.85,5.01,7.03
198606,6.79,8.95,9.45,2.83,2.39,1.76,4.19,5.64,0.15,5.11,-0.88,-3.48,-3.65,-3.94,-0.41,1.26,-4.78,-3.67,-2.03,5.04,5.38,0.09,-4.18,1.06,-2.13,0.87,4.66,1.98,1.96,0.22
198607,-5.05,-3.24,-2.7,-12.79,-8,-7.86,-8.75,-5.35,-7.13,-7.58,-8.07,-16.34,-9.03,-7.08,-8.44,-8.72,-2.76,-3.54,-5.12,5.15,-3,-10.75,-7.77,-4.52,-9.65,-9.59,-9.35,-11.24,-5.46,-7.68
198608,2.69,-1.6,4.47,1.53,2.64,4.35,2.96,4,6.45,1.06,8.72,9.74,6.79,8.17,7.48,5.12,15.93,9.09,16.75,7.9,6.83,5.75,7.12,8.12,6.42,2.33,1.46,1.17,7.04,8.14
198609,-12.16,-8.42,-11.19,-10.15,-10.66,-9.48,-9.75,-12.59,-5.03,-6.54,-5.93,4.77,-6.29,-7.58,-6.91,-7.61,4.86,-4.67,-0.83,-9.09,-9.42,-8.16,-6.92,-6.99,2.37,-8.62,-8.39,-8.12,-10.33,-9.62
198610,10.85,7.93,10.78,6.75,6.14,8.19,8.22,7.99,8.4,5.61,5.82,3.84,2.65,4.35,8.95,1.62,-0.43,-1.07,1.94,5.25,4.63,7.37,-0.37,6.54,6.22,6.16,7.92,6.72,3.47,8.52
198611,0.5,0.39,-0.09,-3.2,0.81,6.25,0.6,1.35,3.82,8.67,2.82,-7.32,2.11,3.02,1.92,2.69,2.03,2.3,3.24,0.55,3.98,2.25,3.74,2.44,-0.25,1.18,1.94,0.75,-0.94,2.71
198612,-2.94,-2.25,-2.43,-5.08,-2.43,1.04,-7.15,-1.23,-3.73,0.64,-1.83,-2.45,0.03,-5.77,-4.65,-3.76,-1.75,-4.46,-0.41,-3.29,-3.7,-1.8,-3.76,-0.4,-5.15,-3.51,-7.13,-4.27,-2.31,-5.38
198701,12.55,22.1,21.36,19.32,13.66,14.2,11.66,13.16,15.26,8.16,17.11,13,13.96,16.78,19.17,4.35,14.3,6.56,14.25,9.3,5.3,19.36,15.92,20.15,6.81,11.74,10.36,11.24,10.44,17.13
198702,4.47,3.33,-2.84,9.34,9.68,3.88,13.41,11.26,5.38,6.41,4.54,7.37,7.42,4.92,3.33,6.92,14.75,-0.16,-1.74,-2.14,0.03,6.18,9.57,1.41,4.87,5.41,11.67,9.9,3.95,4.59
198703,2.35,0.87,0.75,2.28,-0.37,2.05,1.2,0.15,5.45,2.06,4.47,8.43,2.17,0.06,6.94,-2.57,18.83,-0.57,11.95,-1.67,1.4,0.28,2.66,4.11,-1.81,1.58,1.94,4.11,-1.47,3.77
198704,-5.78,4.25,-2.93,2.56,-4.13,-2.41,-4.65,-2.45,1.21,6.15,-3.58,3.13,-0.9,-0.61,8.13,-10.51,4.15,-1.13,0.13,-4.33,-2.45,-1.06,4.66,-3.17,-1.3,-4.21,-2.43,-1.22,-4.96,-2.53
198705,3.58,-4.51,1.22,-0.29,4.14,1.34,-1.35,1.25,0.67,8.66,-2.59,4.37,3.46,-0.23,-2.55,0.49,-4.24,4.67,3.05,-1.84,3.34,1.47,-0.05,-3.77,7.13,-0.76,0.53,-0.06,-0.78,6.48
198706,6.74,2.1,5.76,5.08,8.24,5.23,9.52,4.78,4.97,0.61,5.84,3.6,3.59,4.3,2.18,5.19,-1.98,1.87,6.05,3.4,7.04,2.24,0.3,6.53,5.57,3.7,7.49,2.08,4.96,0.09
198707,3.05,8.36,9.28,5.96,8.63,5.04,5,5.78,5.86,4.45,7.27,19.42,11.61,4.71,6.48,10.69,18.3,5.43,3.17,-1.67,5.84,1.06,1.4,4.35,4.19,4.61,6.7,2.7,1.9,7.9
198708,3.06,2.11,18.63,5.7,-0.48,5.51,1.01,2.21,2.5,-1.73,2.3,-4.32,1.36,4.75,4.84,1.01,-3.8,5.54,1.89,3.7,5.15,6.51,7.15,6.71,0,2.35,3.37,2.52,5.81,2.63
198709,-2.98,0.79,0.32,-2.12,-2.96,-1.03,-8.19,-2.57,-0.4,-1.25,-0.86,4.05,3.7,2.22,-7.04,-2.22,5.13,-5.86,-3.84,-2.31,3.3,1.39,-3.49,0.71,-2,-3.48,-7.13,-4.72,-2.28,-3.26
198710,-17.46,-18.13,-21.79,-32.86,-22.76,-21.68,-30.81,-20.45,-27.96,-32.63,-28.3,-30.65,-31.31,-32.09,-28.11,-30.53,-32.35,-30.26,-18.33,-6.92,-12.26,-28.09,-25.44,-27.1,-28.09,-28.76,-29.13,-23.6,-21.24,-27.38
198711,-8.06,-4.82,-8.25,-8.08,-8.12,-10.27,-12.41,-9.3,-5.63,-5.18,-4.81,2.57,-1.57,-6.62,-5.99,-9.01,7.06,-2.85,-10.62,-2.51,-8.89,-9.01,-9.82,-3.12,-8.43,-4.51,-9.28,-6.93,-7.17,-7.2
198712,6.8,12.78,4.34,13.44,8.76,7.13,7.82,5.36,14.62,13.89,8.65,10.62,11.42,13.63,9.37,6.44,5.13,10.88,6.72,0.55,3.92,16.39,11.04,10.77,7.13,10.48,7.91,8.22,3.58,12.6
198801,3.42,-0.31,2.97,-0.88,1.94,1.05,8.29,6.37,-2.31,1.22,3.74,-3.41,2.25,-0.2,7.34,13.57,-9.13,0.15,8.5,9.77,9.98,-1.46,-2.35,-2.96,4.12,3.38,7.07,4.51,8.85,1.85
198802,4.25,5.55,6.13,10.39,7.17,2.95,11.72,4.19,8.21,22.86,12.18,9.58,10.84,7.57,7.69,4.95,8.15,8.9,3.53,-1.42,1.24,6.18,7.37,8.57,8.72,8.36,11.91,5.89,3.05,3.6
198803,-0.55,0.71,-3.43,-3.31,-4.57,-6.12,-0.48,-2.56,-1.99,8.91,1.34,-3.51,4.52,-4.2,0.9,-0.02,9.05,5.17,2.6,-3.18,-3.97,-0.6,-5.34,-3.3,3.75,2.37,-1.34,-1.72,-2.6,-0.66
198804,0.45,-2.32,-0.06,2.85,-0.84,0.24,-0.15,-2,1.77,0.01,1.49,5.71,2.43,1.34,3.68,1.89,1.33,6.14,4.61,-0.29,0.72,-0.63,3.01,1.09,-1.66,0.76,2.19,0.4,-0.46,-0.23
198805,0.45,-2.38,-3.84,-0.7,0.29,1.85,-2.07,-0.25,-2.09,2.46,-1.36,-0.59,-0.58,-1.1,1.34,2.06,0.74,-0.08,-0.42,3.58,2.34,-2.01,-1.31,-0.6,-1.57,-1.81,-1.44,-0.58,1.99,-1.89
198806,0.9,9.1,1.96,8.45,6.06,4.18,7.42,2.67,9.63,4.41,9.25,6.52,5.98,8.69,8.37,4.76,1.67,0.3,-2.11,3.22,2.89,7.78,9.26,12.17,11.28,7.31,6.94,5.61,5.53,6.76
198807,2.83,-2.94,6.56,-0.49,-0.16,0.52,0.47,0.55,-3.99,0.57,-2.86,1.49,-3.08,-3.84,-0.55,0.06,-1.18,-3.5,3.67,-0.22,0.16,-3.38,-5,-2.96,-2.48,-1.89,-0.41,-2.12,0.23,-2.55
198808,0.66,1.3,-0.15,-3.81,-3.3,-3.03,3.37,-1.06,-4.04,-3.06,-3.99,-4.98,-5.48,-6.22,-6.51,-3.32,-4.55,-5.09,-1.45,-0.12,-2.9,-4.88,-8.28,-3.91,-2.53,-2.94,-2.58,-2.94,-0.05,-1.69
198809,5.31,10.11,8.26,3.09,7.06,4.81,0.09,3.8,2.02,3.6,0.09,0.78,1.64,6.5,3.8,5.86,-3.34,3.56,-2.54,2.67,7.06,4.45,2.66,3.47,7.2,4.52,8.96,9.84,3.92,8.6
198810,18.01,0.42,0.39,1.91,1.36,2.64,1.04,1.2,0.96,1.46,-0.24,4.31,0.07,-1.01,4.46,1.55,-0.21,1.95,1.89,2.52,2.96,-0.37,0.3,-0.81,1.17,0.42,2.22,-0.63,-0.19,-2.18
198811,-0.64,-0.05,1.76,-4.31,-3.9,-4.49,-5.08,-2.15,-2.65,-5.79,-2.21,-1.82,-0.4,1.38,-0.1,-3.09,1.77,-6.04,-0.24,-0.48,0.05,-2.86,-3.24,-2.09,0.38,-4.02,-2.6,-1.83,-2.61,-3.1
198812,3.05,0.54,8.41,4.97,3.01,3.08,5.73,1.81,4.9,7.68,3.85,4.06,2.92,1.8,-0.43,-0.26,-2.38,1.76,1.84,1.04,1.25,3.7,4.64,3.38,3.11,3.4,0.97,3.18,-0.13,2.45
198901,5.31,5.22,5.13,9.25,7.58,5.95,2.99,6.79,10.38,9.36,6.01,11.94,4.5,7.63,8.37,5.9,0.75,16.57,6.16,2.74,8.34,6.58,6.95,6.51,9.32,5.95,6.38,5.27,6.75,5.24
198902,-2.42,0.05,-0.7,1.42,-3.04,-1.3,1.08,-1.16,-2.18,6.44,0.74,-3.61,-1.54,-4.68,-4.52,-0.82,7.11,-0.91,-1.3,-1.82,-1.37,-2.38,-3.91,-2.96,-0.48,-2.37,-1.73,-1.81,-0.39,-0.58
198903,4.31,7.79,10.21,7.68,3.15,0.76,4.12,4.93,2.46,5.13,1.57,-1.94,1.9,-1.03,-2.56,3.86,-3.22,3.32,3.9,0.54,5.21,-1.11,-5.79,0.62,-1.04,1.73,3.12,3.04,4.78,2.45
198904,5.26,6.93,4.98,7.48,7.33,5.95,0.68,5.42,4.89,4.84,6.1,3.34,4.65,8.02,-0.46,4.45,-3.3,7.83,2.43,3.94,9.68,6.76,4.85,5.41,5.83,4.72,5.79,7.31,3.82,5.28
198905,4.85,8.91,7.48,6.1,1.99,2.41,3.63,3.41,0.87,2.69,3.65,1.17,5.25,11.33,1.42,2.41,-5.31,-0.75,2.71,5.37,5.88,5.69,2.11,2.85,3.12,3.35,5.51,10.38,4.05,5.86
198906,2.04,-1.45,0.26,4.65,5.61,1.73,-0.52,-2.75,-2.71,-1.07,-0.68,-3.83,-3.28,-4.51,0.63,-4.54,5.5,-1.16,-1.01,3.38,0.19,-2.2,-2.95,-4.1,-1.11,-2.16,-2.45,1.52,0.9,-1.42
198907,12.73,16.65,14.32,8.82,6.27,7.17,9.26,13.9,6.65,7.23,9.89,6.64,6.9,11.36,4.29,7.27,-0.94,2.55,3.79,5.8,9.09,4.1,3,7.66,8.29,5.75,10.44,8.39,8.1,9.65
198908,-4.51,-4.18,2.6,1.86,-1.1,2.86,5.26,0.39,7.25,3.01,2.95,7.96,3.44,-0.31,8,3.13,7.12,8.45,3.49,-0.8,0.8,2.13,2.31,5.68,12.34,1.61,3.65,-0.62,1.99,2.56
198909,-0.83,1.49,0.83,2.14,-2.69,-3.86,3.83,2.42,-3.41,-2.92,-1.71,-2.4,-2.33,-1.46,-5.67,-0.83,3.73,0.68,1.35,0.48,4.03,1.46,-3.91,-4.12,-4.12,-1.97,-2.81,-0.33,2.1,3.97
198910,-3.12,1.66,1.97,-2.32,-7.51,-1.53,-5.41,0.38,-5.84,-5.99,-7.78,-9.21,-5.65,-2.73,-6.6,-4.78,0.04,-5.24,0.79,1,-1.96,-4.25,-5.06,-2.78,-10.27,-4.65,-4.36,-2.73,-4.09,-3.58
198911,3.57,3.75,-0.28,1.67,-0.72,1.09,-2.08,4.57,2.48,1.53,3.12,2.33,5.3,9.42,-1.93,-0.32,11.42,6.36,3.97,3.23,2.11,-1.48,-2.3,3.16,-0.49,0.52,0.99,1.82,-0.52,-3.17
198912,3.48,1.59,-0.48,-6.67,0.62,2.32,-1.89,1.04,4.24,0.41,0.23,0.59,2.27,3.78,-2.39,-0.07,1.58,3.38,6.03,4.79,5.84,1.9,-1.53,3.64,2.74,2.87,0.57,-0.7,-2.5,5.78
199001,-10.29,-9.02,-8.65,-10.8,-9.49,-7.74,-9.39,-7.31,-7.54,-10.22,-6.07,-8.79,-3.41,-3.72,-3.39,-4.1,4.69,-3.03,-4.29,-5.34,-13.03,-5.99,-0.84,-7.56,-8.21,-7.54,-5.59,-12.05,-9.77,-8.6
199002,-0.49,0.48,-2.56,1.75,-0.42,0.14,2.14,-2.08,2.57,1.98,3.66,3.31,5.37,1.47,6.09,4.42,-0.37,7.21,3.09,0.21,-0.26,4.29,3.67,1.86,5.67,2.21,2.1,-0.08,2.32,1.47
199003,5.33,6.21,6.81,1.68,-0.49,4.16,7.53,3.84,1.44,2.32,3.75,6.29,3.98,3.94,3.56,8.3,-5.83,5.57,-0.6,-0.75,4.25,5.3,4.02,2.3,2.92,3.06,6.07,-0.31,-1.6,4.76
199004,-0.25,2.32,4.77,0.47,-6.29,-1.88,-1.04,0.3,-3.44,-2.59,-3.52,-7.02,-2.68,-0.43,-4.51,-5.55,-8.83,-9.08,-3.52,-5.5,-3.27,-2.96,-1.49,-2.72,-3.92,-2.16,-1.67,-5.3,-4.19,1.22
199005,8.8,15.9,1.12,13.16,9.77,9.8,7.82,12.8,7.36,4.15,9.55,7.37,6.15,9.98,8.01,10.66,7.74,13.16,5.98,5.43,9.2,11.93,11.91,5.92,4.58,9.02,11.89,13.27,9.29,10.61
199006,2.35,1.02,9.12,-3.79,-1.21,1.99,-1.93,4.42,-2.25,-4.84,-2.97,-1.46,-2.23,0.19,-2.93,0.36,-5.8,-6.66,-2.02,0.75,-4.73,3,-1.93,-0.19,-1.53,0.43,1.66,1.16,-1.88,1.31
199007,0.58,0.01,5.64,-7.84,-5.53,-1.81,-5.01,2.58,0.87,-1.2,2.32,5.66,-1.79,1.58,-2.69,-2.72,10.53,-0.9,8.35,0.89,-4.41,-7.74,-6.42,1.31,-2.48,-3.91,-3.72,-7.31,-4.7,-2.62
199008,-7.14,-4.9,-3.08,-15.31,-9.42,-9.07,-16.63,-6.78,-12.87,-14,-12.84,-10.22,-13.47,-13.52,-14.64,-13.25,-6.65,-11.01,-1.22,-6.62,-10.43,-9.95,-12.29,-11.03,-12.89,-9.92,-12.68,-13.11,-10.99,-10.91
199009,-1.58,-6.64,0.94,-3.95,-6.37,-7.45,-12.85,-4.37,-6.64,-17.08,-8.82,-6.12,-9.78,-10.39,-11.04,-10.11,-1.76,3.44,-1.63,0.48,1.81,-8.24,-6.21,-7.17,-7.7,-5.04,-9.36,-12.43,-11.56,-8.52
199010,3.12,7.5,6.43,-1.35,-3.83,1.98,-7.2,1.41,0.57,-10.99,-6.33,-11.43,-9.44,-2.92,-2.69,2.9,-16.78,-9.5,-3.99,7.23,3.01,-2,-4.13,-0.17,-2.38,-3.63,-3.03,-3.67,-7.16,-2.97
199011,5.38,5.25,7.9,12.19,10.43,7.54,15.58,9.49,10.05,8.49,8.35,2.93,10.17,5.48,2.93,2.18,-1.95,-4.43,1.66,2.29,2.11,11.34,10.53,6.81,5.45,6.26,11.76,8.41,14.26,2.08
199012,4.66,2.36,5.36,2.84,6,3.33,7.92,2.79,3.4,8.32,3.01,8,4.3,5.74,-1.26,3.89,10.3,2.09,-2.04,0.78,1.5,5.2,3.98,6.79,5.22,4.89,2.86,4.98,5.52,6.35
199101,3.2,4.65,2.68,5.65,8.87,0.78,18.31,4.55,5.66,11.07,9.08,8.14,7.43,11.49,7.34,6.66,-9.32,-3.9,-2.04,-1.37,0.02,13.99,14.24,5.45,12.45,3.12,11.7,1.1,7.25,10.23
199102,11.94,10.86,7.68,10.94,3.43,6.26,15.76,9.9,6.04,11.92,12.17,6.66,8.03,6.83,10.46,1.56,7.97,13.17,8.53,4.84,3.25,7.59,6.01,5.25,5.48,8.58,7.7,15.71,10.84,4.72
199103,6.04,5.68,1.37,-1.56,1.2,4.15,4.62,5.44,-0.25,3.43,-0.58,0.51,-2.15,2.5,-0.55,0.24,-1.45,-3.67,1.33,1.71,2.14,7.68,-0.55,1.68,-1.85,3.24,9.39,9.72,5.8,0.42
199104,-0.9,-4.02,-3.48,-2.88,2.46,-1.45,1.48,-1.14,3.31,2.75,-0.96,-0.14,-2.59,1.27,-2.72,-0.58,0.35,6.12,2.45,-0.04,1.13,-1.43,-3,1.96,3.6,1.46,2.64,-1.81,1.78,-0.12
199105,2.84,3.83,3.94,3.95,4.52,3.96,2.38,4.7,10.04,4.56,6.91,4.23,8.92,10.04,15.99,6.12,2.21,-7.35,-1.37,0.15,-1.47,4.13,3.54,8.94,7.84,6.68,8.22,6.28,4.66,4.55
199106,-4.18,-5.74,-6.37,-4.29,-7.36,-7.53,-2.8,-4.21,-3.29,1.46,-6.72,-4.72,-6.84,-4.52,-2.76,-3.52,7.92,3.56,-3.68,-2.37,-1.5,-5.93,-9.16,-2.85,-5.25,-2.54,-4.41,-7.23,-5.32,-5.61
199107,5.48,9.1,7.43,4.36,1.91,4.92,3.72,8.51,4.92,10.49,4.67,4.46,1.6,0.16,-1.36,5.78,-2.41,-1.28,5.07,3.99,3.11,4.41,4.1,-0.04,5.73,5.65,5.64,1.24,5.75,2.23
199108,6.34,5.95,6.94,-0.14,2.17,4.38,8.62,2.94,0.75,0.42,2.67,0.79,0.49,2.12,-3.48,2.72,-7.19,3.73,1.6,3.51,0.67,5.71,1.31,1.02,1.36,-1.64,4.94,0.54,4.45,2.54
199109,-3.46,-4.62,-2.07,-0.26,-4.13,0.88,2.74,-0.33,-3.15,4.28,-4.75,-3.32,-3.52,-5.84,-2.32,-0.05,4.19,-0.39,-0.68,3.71,0.37,1.61,-2.12,-1.52,-0.2,-2.13,-4.16,1.9,-0.25,-3.23
199110,-1.24,2.09,-5.74,2.68,0.37,1.11,-4.38,6.53,1.76,-1.37,-2.28,-0.95,-0.25,-0.1,-2.38,3.22,1.75,4.84,2.03,1.25,1.9,5.97,0.24,4.12,7.1,2.69,-3.13,2.12,2.05,1.04
199111,-0.12,3.03,-3.32,-6.93,-4.8,-2.02,-3.54,-2.52,-5.85,-4.75,-4.25,-7.66,-9.19,-5.5,-8.77,-5.89,0.89,-10.96,-7.67,1.89,-4.75,-2.66,-5.04,-6.94,-8.58,-3.78,-0.42,-4.32,-5.21,-2.68
199112,15.26,15.41,14.9,8.06,12.24,12.1,15.13,16.61,10.27,13.4,16.55,7,9.57,18.29,5.95,9.96,-0.65,0.89,2.12,4.99,9.92,13.98,7.12,9.72,14.3,11.48,13.31,12.71,13.37,13.41
199201,-5.43,-3.06,-4.93,11.59,2.46,7.81,3.77,-5.45,1.05,10.1,4.21,3.25,4.85,-0.83,10.71,4.06,7.79,-9.38,-4.1,-4.57,-2.87,3.63,7.28,1.85,-1.12,-1.84,-0.39,10.3,0.82,2.66
199202,-0.78,1.48,0.24,10.41,5.63,-1.3,2.18,-2.73,2.81,8.24,1.18,7.04,4.73,3.23,14.41,-3.19,-1.11,6.65,-0.57,-1.24,-1.45,2.84,4.42,3.02,5.07,3.09,2.96,-0.04,2.92,0.4
199203,-2.96,1.37,-3.83,-1.33,-0.98,-1.99,-3.96,-5.53,0.74,3.84,-3.7,-1.29,-2.17,-2.88,1.43,-0.83,-8.91,-4.9,-2.73,-0.53,-0.83,-4.61,-5,-0.13,-2.39,-0.56,-1.35,-1.47,-0.83,-8.17
199204,-1.33,1.91,7.86,-1.97,4.99,1.08,-5.25,-2.3,6.3,1.28,0.2,3.7,0.87,0.63,11.16,2.65,-2.19,-5.46,9.53,2.69,7.04,-3.83,0.13,3.71,2.68,-0.99,-4.61,3,0.89,-0.09
199205,0.8,3.61,0.14,2,-0.15,0.31,-1.33,1.11,-0.88,-1.98,0.65,0.96,-0.44,-0.42,-1.89,-2.19,8.66,-0.34,3.2,2.54,-2.46,1.38,-0.72,-0.87,-0.33,1.59,-0.18,1.14,2.52,-5.03
199206,-0.02,-5.49,-9.28,-3.63,-3.29,-6.4,-5.03,-4.78,-4.67,-7.37,-5.65,1.95,-5.78,1.83,4.52,-4.84,8.9,-9.72,-3.46,0.54,1.32,-5.45,-2.95,-1.35,-3.96,-2.96,-1.78,-2.29,1.22,-4.45
199207,5.37,4.55,4.61,1.76,3.06,6.76,5.56,5.8,4.2,7.19,5.14,-0.14,3.01,-0.94,-0.93,2.96,0.09,6.41,5.31,6.72,5.44,3.47,2.69,-0.98,0.83,3.95,4.25,0.51,3.44,5.7
199208,1.9,1.27,-0.21,-2.23,-1.1,-2.89,-1.06,-3.36,-4.79,-1.46,-0.06,-9.14,-3.54,-2.77,-11.07,-4.49,-5.03,-1.2,2.6,-0.47,-0.97,-2.1,-5.27,-3.26,-5.94,-2.35,0.1,-2.8,-3.3,-3.03
199209,2.67,-2.1,1.37,5.58,-0.63,3.4,5.46,-4.98,0.06,2.32,2.81,-0.49,2.31,6.55,-1.78,-2.18,-0.35,13.17,0.08,0.83,1.91,3.83,2.47,1,4.13,2.62,4.34,5.88,3.31,4.99
199210,-2.67,2.05,-4.21,4.18,0.83,2.49,0.98,3.34,0.79,0.1,0.83,1.54,-1.69,-0.69,0.29,3.57,-5.8,0.02,-3.49,-0.43,-0.54,6.54,0.07,2.55,6.01,2.78,4.5,3.73,2.81,1.48
